original_file,new_location,type,joinable_guess,ocr_quality_guess,text_characters_extracted
First-Snow-Mark-Fergus-Hawk-Ostby-Film.pdf,./sorted_output/OCR/Obscured_OCR/First-Snow-Mark-Fergus-Hawk-Ostby-Film.pdf,OCR,Unknown,Obscured_OCR,0
BEST-MAN-Steve-Bloom-01-03-11.pdf,./sorted_output/Selectable/Not_Joinable/BEST-MAN-Steve-Bloom-01-03-11.pdf,Selectable,No,,4471
Skeleton-Tree-Paul-Barry-Film.pdf,./sorted_output/Selectable/Not_Joinable/Skeleton-Tree-Paul-Barry-Film.pdf,Selectable,No,,5796
SWINDLE-09-19-11-Enzo-Mileti-Scott-Wilson.pdf,./sorted_output/Selectable/Not_Joinable/SWINDLE-09-19-11-Enzo-Mileti-Scott-Wilson.pdf,Selectable,No,,5396
GOBLIN.pdf,./sorted_output/Selectable/Not_Joinable/GOBLIN.pdf,Selectable,No,,4828
Never-After_Ehlers.pdf,./sorted_output/Selectable/Not_Joinable/Never-After_Ehlers.pdf,Selectable,No,,4757
SCORCHED_EARTH_7-15-11-1.pdf,./sorted_output/Selectable/Not_Joinable/SCORCHED_EARTH_7-15-11-1.pdf,Selectable,No,,6550
No-Good-Deed-Christina-Pamies-Film.pdf,./sorted_output/Selectable/Not_Joinable/No-Good-Deed-Christina-Pamies-Film.pdf,Selectable,No,,4524
A-Magical-Place-Called-Glendale-Sara-Monge-Film.pdf,./sorted_output/Selectable/Not_Joinable/A-Magical-Place-Called-Glendale-Sara-Monge-Film.pdf,Selectable,No,,5015
Amityville-Horror-The-2005.pdf,./sorted_output/OCR/Obscured_OCR/Amityville-Horror-The-2005.pdf,OCR,Unknown,Obscured_OCR,0
Star-Wars-Episode-IX-Duel-of-the-Fates-Unprod-12-16-16.pdf,./sorted_output/Selectable/Not_Joinable/Star-Wars-Episode-IX-Duel-of-the-Fates-Unprod-12-16-16.pdf,Selectable,No,,3320
Traveler-Austin-Everett-Film.pdf,./sorted_output/Selectable/Not_Joinable/Traveler-Austin-Everett-Film.pdf,Selectable,No,,3074
The-Other-Lamb-C.-S.-McMullen-Film.pdf,./sorted_output/Selectable/Not_Joinable/The-Other-Lamb-C.-S.-McMullen-Film.pdf,Selectable,No,,6371
ROMEO-__-JULIET-Will-Simmons-1.pdf,./sorted_output/Selectable/Not_Joinable/ROMEO-__-JULIET-Will-Simmons-1.pdf,Selectable,No,,4152
PUNCH-091911.pdf,./sorted_output/Selectable/Joinable/PUNCH-091911.pdf,Selectable,Yes,,3720
The-Boy-Next-Door-Barbara-Curry-Film.pdf,./sorted_output/Selectable/Not_Joinable/The-Boy-Next-Door-Barbara-Curry-Film.pdf,Selectable,No,,6174
CAMP_BASTARD_Marx__McArdle.pdf,./sorted_output/Selectable/Not_Joinable/CAMP_BASTARD_Marx__McArdle.pdf,Selectable,No,,4463
Stand-by-Me-by-Raynold-Gideon-Bruce-A-Evans-Undated-Scan.pdf,./sorted_output/OCR/Obscured_OCR/Stand-by-Me-by-Raynold-Gideon-Bruce-A-Evans-Undated-Scan.pdf,OCR,Unknown,Obscured_OCR,0
Incident-on-459-CHRIS-SPARLING.pdf,./sorted_output/Selectable/Not_Joinable/Incident-on-459-CHRIS-SPARLING.pdf,Selectable,No,,4929
Star-Struck-1.pdf,./sorted_output/Selectable/Not_Joinable/Star-Struck-1.pdf,Selectable,No,,4863
You-Don_t-Mess-with-the-Zohan-2008-02-05-2007.pdf,./sorted_output/OCR/Obscured_OCR/You-Don_t-Mess-with-the-Zohan-2008-02-05-2007.pdf,OCR,Unknown,Obscured_OCR,0
THE-ENVOY-New.pdf,./sorted_output/Selectable/Not_Joinable/THE-ENVOY-New.pdf,Selectable,No,,4539
Pincushion-John-Raffo-11-02-1988-Scan.pdf,./sorted_output/OCR/Obscured_OCR/Pincushion-John-Raffo-11-02-1988-Scan.pdf,OCR,Unknown,Obscured_OCR,0
CAMP-AMERICA-6-1-12-CLEAN-DRAFT.pdf,./sorted_output/Selectable/Not_Joinable/CAMP-AMERICA-6-1-12-CLEAN-DRAFT.pdf,Selectable,No,,5389
Invasion-Joe-Barton-Michael-Pearce-Film-9-29-2020.pdf,./sorted_output/Selectable/Joinable/Invasion-Joe-Barton-Michael-Pearce-Film-9-29-2020.pdf,Selectable,Yes,,7675
Voicemails-for-Isabelle-Leah-McKendrick-Film.pdf,./sorted_output/Selectable/Not_Joinable/Voicemails-for-Isabelle-Leah-McKendrick-Film.pdf,Selectable,No,,3915
King-Solomon__s-Mines.pdf,./sorted_output/Selectable/Not_Joinable/King-Solomon__s-Mines.pdf,Selectable,No,,5298
iBoy-2nd-draft-28-02-13-_6663.pdf,./sorted_output/Selectable/Not_Joinable/iBoy-2nd-draft-28-02-13-_6663.pdf,Selectable,No,,4230
SECOND-COMING.pdf,./sorted_output/Selectable/Not_Joinable/SECOND-COMING.pdf,Selectable,No,,5687
Carriage-Hill-Emi-Mochizuki-Carrie-Wilson-Film.pdf,./sorted_output/Selectable/Not_Joinable/Carriage-Hill-Emi-Mochizuki-Carrie-Wilson-Film.pdf,Selectable,No,,5494
Lockdown-at-Franklin-High-Joe-Ballarini-Gregg-Bishop-Film.pdf,./sorted_output/Selectable/Not_Joinable/Lockdown-at-Franklin-High-Joe-Ballarini-Gregg-Bishop-Film.pdf,Selectable,No,,3969
In-the-Air-Tonight-04-22-13.pdf,./sorted_output/Selectable/Not_Joinable/In-the-Air-Tonight-04-22-13.pdf,Selectable,No,,5368
Stephanie-Ben-Collins-Luke-Piotrowski-Film-10-19-2011.pdf,./sorted_output/Selectable/Joinable/Stephanie-Ben-Collins-Luke-Piotrowski-Film-10-19-2011.pdf,Selectable,Yes,,5122
Confidence-Doug-Jung-Film-3-1-2000.pdf,./sorted_output/Selectable/Joinable/Confidence-Doug-Jung-Film-3-1-2000.pdf,Selectable,Yes,,4622
GORDO-Dana-Scanlon-02-15-11.pdf,./sorted_output/Selectable/Not_Joinable/GORDO-Dana-Scanlon-02-15-11.pdf,Selectable,No,,5136
A-Country-of-Strangers-Sean-Armstrong-Film.pdf,./sorted_output/Selectable/Not_Joinable/A-Country-of-Strangers-Sean-Armstrong-Film.pdf,Selectable,No,,3992
THE-DUELIST_Lane-Shadgett.pdf,./sorted_output/Selectable/Not_Joinable/THE-DUELIST_Lane-Shadgett.pdf,Selectable,No,,4031
DONT-HANG-UP-Joe-Johnson.pdf,./sorted_output/Selectable/Not_Joinable/DONT-HANG-UP-Joe-Johnson.pdf,Selectable,No,,4544
Marlene-the-Divine-2016-Nicholl-Finalist.pdf,./sorted_output/Selectable/Joinable/Marlene-the-Divine-2016-Nicholl-Finalist.pdf,Selectable,Yes,,5060
The-Devil__s-Belly-Mike-Le.pdf,./sorted_output/Selectable/Not_Joinable/The-Devil__s-Belly-Mike-Le.pdf,Selectable,No,,4012
Holiday_Spin-Leon-101911.pdf,./sorted_output/Selectable/Joinable/Holiday_Spin-Leon-101911.pdf,Selectable,Yes,,6647
Black-Eagle.pdf,./sorted_output/Selectable/Not_Joinable/Black-Eagle.pdf,Selectable,No,,5175
Chaos-Tony-Giglio-Film-3-15-2004.pdf,./sorted_output/Selectable/Joinable/Chaos-Tony-Giglio-Film-3-15-2004.pdf,Selectable,Yes,,8990
Indigo-Ola-Shokunbi-Film.pdf,./sorted_output/Selectable/Not_Joinable/Indigo-Ola-Shokunbi-Film.pdf,Selectable,No,,5072
THE-INCREDIBLE-TRUE-STORY.pdf,./sorted_output/OCR/Obscured_OCR/THE-INCREDIBLE-TRUE-STORY.pdf,OCR,Unknown,Obscured_OCR,0
Wake-Cycle-aka-AIR.pdf,./sorted_output/Selectable/Not_Joinable/Wake-Cycle-aka-AIR.pdf,Selectable,No,,6920
3-KNIGHTS-IN-CHICAGO-THE-HORSEMEN-Mitch-Rouse-Jay-Leggett-05-01-11.pdf,./sorted_output/Selectable/Not_Joinable/3-KNIGHTS-IN-CHICAGO-THE-HORSEMEN-Mitch-Rouse-Jay-Leggett-05-01-11.pdf,Selectable,No,,6495
Murdered-by-My-Father-2016-TVM.pdf,./sorted_output/Selectable/Joinable/Murdered-by-My-Father-2016-TVM.pdf,Selectable,Yes,,5931
The-Dark-Chad-Handley-Film.pdf,./sorted_output/Selectable/Not_Joinable/The-Dark-Chad-Handley-Film.pdf,Selectable,No,,5958
The-Masked-Singer-Mike-Jones-Nicholas-Sherman-Film.pdf,./sorted_output/Selectable/Not_Joinable/The-Masked-Singer-Mike-Jones-Nicholas-Sherman-Film.pdf,Selectable,No,,2453
Barron-s-Cove-Evan-Ari-Kelman-Film-7-29-2021.pdf,./sorted_output/Selectable/Joinable/Barron-s-Cove-Evan-Ari-Kelman-Film-7-29-2021.pdf,Selectable,Yes,,5367
It-Was-You-William-Yu-Film.pdf,./sorted_output/Selectable/Not_Joinable/It-Was-You-William-Yu-Film.pdf,Selectable,No,,4580
THE-BEARD.pdf,./sorted_output/Selectable/Not_Joinable/THE-BEARD.pdf,Selectable,No,,4687
An-Ideal-Woman-Laura-Kosann-Film.pdf,./sorted_output/Selectable/Not_Joinable/An-Ideal-Woman-Laura-Kosann-Film.pdf,Selectable,No,,5813
Grunts-Shaink-Stanley-020711.pdf,./sorted_output/Selectable/Joinable/Grunts-Shaink-Stanley-020711.pdf,Selectable,Yes,,6574
THE-DEATH-OF-ARCHER-NEWMAN.pdf,./sorted_output/Selectable/Not_Joinable/THE-DEATH-OF-ARCHER-NEWMAN.pdf,Selectable,No,,5001
SAVING-SHEILA-by-Penelope-Thomas.pdf,./sorted_output/Selectable/Not_Joinable/SAVING-SHEILA-by-Penelope-Thomas.pdf,Selectable,No,,6189
Stillwater-Tom-McCarthy-Marcus-Hinchey-Thomas-Bidegain-Noe-Debre-Film.pdf,./sorted_output/Selectable/Not_Joinable/Stillwater-Tom-McCarthy-Marcus-Hinchey-Thomas-Bidegain-Noe-Debre-Film.pdf,Selectable,No,,3676
Dollhouse-Michael-Paisley-Film.pdf,./sorted_output/Selectable/Not_Joinable/Dollhouse-Michael-Paisley-Film.pdf,Selectable,No,,4570
SHERWOOD_.pdf,./sorted_output/Selectable/Not_Joinable/SHERWOOD_.pdf,Selectable,No,,4800
IN-THE-FLESH.pdf,./sorted_output/Selectable/Not_Joinable/IN-THE-FLESH.pdf,Selectable,No,,7009
Ruin-Matthew-K.-Firpo-Ryan-Firpo-Film.pdf,./sorted_output/Selectable/Not_Joinable/Ruin-Matthew-K.-Firpo-Ryan-Firpo-Film.pdf,Selectable,No,,6590
HOW-TO-GET-OVER-THAT-BITCH.pdf,./sorted_output/Selectable/Not_Joinable/HOW-TO-GET-OVER-THAT-BITCH.pdf,Selectable,No,,3665
Dangal-Nitesh-Tiwari-Piyush-Gupta-Shreyas-Jain-NIkhil-Mehrotra-Film.pdf,./sorted_output/Selectable/Not_Joinable/Dangal-Nitesh-Tiwari-Piyush-Gupta-Shreyas-Jain-NIkhil-Mehrotra-Film.pdf,Selectable,No,,4621
Vice_111213.pdf,./sorted_output/Selectable/Not_Joinable/Vice_111213.pdf,Selectable,No,,5225
ALVARADO-Sean-Armstrong.pdf,./sorted_output/Selectable/Not_Joinable/ALVARADO-Sean-Armstrong.pdf,Selectable,No,,4989
FOTH-2nd-8_19-FINAL.pdf-Geoff-Davey-Peter-Sattler-Film-8-19-2009.pdf,./sorted_output/Selectable/Joinable/FOTH-2nd-8_19-FINAL.pdf-Geoff-Davey-Peter-Sattler-Film-8-19-2009.pdf,Selectable,Yes,,5689
Picnic-at-Hanging-Rock-Cliff-Green-Film-11-1-1974.pdf,./sorted_output/OCR/Obscured_OCR/Picnic-at-Hanging-Rock-Cliff-Green-Film-11-1-1974.pdf,OCR,Unknown,Obscured_OCR,0
PLEASE-DON__T-FEED-THE-HUMANS.pdf,./sorted_output/Selectable/Not_Joinable/PLEASE-DON__T-FEED-THE-HUMANS.pdf,Selectable,No,,5020
JAILBIRDS.pdf,./sorted_output/Selectable/Not_Joinable/JAILBIRDS.pdf,Selectable,No,,5702
CATEGORY_6_-_John_Swetnam.pdf,./sorted_output/Selectable/Not_Joinable/CATEGORY_6_-_John_Swetnam.pdf,Selectable,No,,4308
Men-Up-2023-TVM.pdf,./sorted_output/Selectable/Joinable/Men-Up-2023-TVM.pdf,Selectable,Yes,,4819
NEVERLAND-Aaron-Henry-Kirk-Kjeldsen-03-07-11.pdf,./sorted_output/Selectable/Not_Joinable/NEVERLAND-Aaron-Henry-Kirk-Kjeldsen-03-07-11.pdf,Selectable,No,,6525
Black-Swan-Mark-Heyman-Film-3-25-2009.pdf,./sorted_output/OCR/Obscured_OCR/Black-Swan-Mark-Heyman-Film-3-25-2009.pdf,OCR,Unknown,Obscured_OCR,0
STEENSLAND_AChineseVampireStory.pdf,./sorted_output/Selectable/Not_Joinable/STEENSLAND_AChineseVampireStory.pdf,Selectable,No,,4676
Somnia-Mike-Flanagan-Jeff-Howard-Film-2-7-2012.pdf,./sorted_output/Selectable/Joinable/Somnia-Mike-Flanagan-Jeff-Howard-Film-2-7-2012.pdf,Selectable,Yes,,5797
Red-Rocket-Sean-Baker-Chris-Bergoch-Film.pdf,./sorted_output/Selectable/Not_Joinable/Red-Rocket-Sean-Baker-Chris-Bergoch-Film.pdf,Selectable,No,,3676
TAKE-YOUR-KID-TO-WORK-by-Joe-Gazzam-and-Robbie-Chafitz.pdf,./sorted_output/Selectable/Not_Joinable/TAKE-YOUR-KID-TO-WORK-by-Joe-Gazzam-and-Robbie-Chafitz.pdf,Selectable,No,,4626
The-Christmas-Code-Altiere-Brothers-4-15-11.pdf,./sorted_output/Selectable/Not_Joinable/The-Christmas-Code-Altiere-Brothers-4-15-11.pdf,Selectable,No,,6803
Diary-of-a-Wimpy-Kid-Jackie-Filgo-Jeff-Filgo-Film-1-22-2009.pdf,./sorted_output/Selectable/Joinable/Diary-of-a-Wimpy-Kid-Jackie-Filgo-Jeff-Filgo-Film-1-22-2009.pdf,Selectable,Yes,,5561
Air-Jordan-Alex-Convery-Film.pdf,./sorted_output/Selectable/Not_Joinable/Air-Jordan-Alex-Convery-Film.pdf,Selectable,No,,3385
Lifer-Nicole-Brending-04-15-11.pdf,./sorted_output/Selectable/Not_Joinable/Lifer-Nicole-Brending-04-15-11.pdf,Selectable,No,,4801
Viral-Dustin-T.-Benson-Film.pdf,./sorted_output/Selectable/Not_Joinable/Viral-Dustin-T.-Benson-Film.pdf,Selectable,No,,4935
Dude-Ranch-Mike-Blejer-Ben-Lockman-Film-2-11-2019.pdf,./sorted_output/Selectable/Joinable/Dude-Ranch-Mike-Blejer-Ben-Lockman-Film-2-11-2019.pdf,Selectable,Yes,,6114
HEADSHOT-Alessandro-Camon-01-19-11.pdf,./sorted_output/Selectable/Not_Joinable/HEADSHOT-Alessandro-Camon-01-19-11.pdf,Selectable,No,,4330
Murdered-by-My-Boyfriend-2014-TVM.pdf,./sorted_output/Selectable/Joinable/Murdered-by-My-Boyfriend-2014-TVM.pdf,Selectable,Yes,,2658
Big-Iron-Blake-Anthony-Edwards-and-Ryan-Chaffee.pdf,./sorted_output/Selectable/Not_Joinable/Big-Iron-Blake-Anthony-Edwards-and-Ryan-Chaffee.pdf,Selectable,No,,5038
ESCAPE-FROM-RIKERS-ISLAND-S-Carlin.pdf,./sorted_output/Selectable/Not_Joinable/ESCAPE-FROM-RIKERS-ISLAND-S-Carlin.pdf,Selectable,No,,1802
Ritual-Benjamin-T-Morehead.pdf,./sorted_output/Selectable/Not_Joinable/Ritual-Benjamin-T-Morehead.pdf,Selectable,No,,3665
The-Greys-Adam-Cohen-03-18-11.pdf,./sorted_output/Selectable/Not_Joinable/The-Greys-Adam-Cohen-03-18-11.pdf,Selectable,No,,4079
Grizz-Connor-Barry-Film.pdf,./sorted_output/Selectable/Not_Joinable/Grizz-Connor-Barry-Film.pdf,Selectable,No,,4111
Deep-Cover-Michael-Tolkin-Henry-Bean-Film.pdf,./sorted_output/Selectable/Not_Joinable/Deep-Cover-Michael-Tolkin-Henry-Bean-Film.pdf,Selectable,No,,8436
MY-DAD-IS-A-DICK_Goldstein_-10_4.pdf,./sorted_output/Selectable/Not_Joinable/MY-DAD-IS-A-DICK_Goldstein_-10_4.pdf,Selectable,No,,4466
Killers-and-Diplomats-John-Tyler-McClain-Michael-Nourse-Film.pdf,./sorted_output/Selectable/Not_Joinable/Killers-and-Diplomats-John-Tyler-McClain-Michael-Nourse-Film.pdf,Selectable,No,,4797
Cure-Beau-Michael-Thorne-Film.pdf,./sorted_output/Selectable/Not_Joinable/Cure-Beau-Michael-Thorne-Film.pdf,Selectable,No,,6488
SEX-ON-THE-FIRST-DATE.pdf,./sorted_output/Selectable/Not_Joinable/SEX-ON-THE-FIRST-DATE.pdf,Selectable,No,,6081
Test-Drive-by-Adam-Aresty.pdf,./sorted_output/Selectable/Not_Joinable/Test-Drive-by-Adam-Aresty.pdf,Selectable,No,,2733
The-Card-Counter-Paul-Schrader-Film.pdf,./sorted_output/Selectable/Not_Joinable/The-Card-Counter-Paul-Schrader-Film.pdf,Selectable,No,,5178
The-Catch_May2012.pdf,./sorted_output/Selectable/Joinable/The-Catch_May2012.pdf,Selectable,Yes,,4154
See-How-They-Run-Lily-Hollander-Film-4-19-2021.pdf,./sorted_output/Selectable/Joinable/See-How-They-Run-Lily-Hollander-Film-4-19-2021.pdf,Selectable,Yes,,5557
AT-ALL-COSTS-Paul-Solet.pdf,./sorted_output/Selectable/Not_Joinable/AT-ALL-COSTS-Paul-Solet.pdf,Selectable,No,,6180
SPIRIT_STALKERS_-_Eden__Hile.pdf,./sorted_output/Selectable/Not_Joinable/SPIRIT_STALKERS_-_Eden__Hile.pdf,Selectable,No,,4336
Hell-s-Acre-Damian-Nieman-Shane-Clark-Film.pdf,./sorted_output/Selectable/Not_Joinable/Hell-s-Acre-Damian-Nieman-Shane-Clark-Film.pdf,Selectable,No,,2601
Nightlight-Chris-Lee-Hill-Tyler-MacIntyre-Film-7-31-2017.pdf,./sorted_output/Selectable/Joinable/Nightlight-Chris-Lee-Hill-Tyler-MacIntyre-Film-7-31-2017.pdf,Selectable,Yes,,5527
The_Minutemen_FINAL_10-30-11.pdf,./sorted_output/OCR/Obscured_OCR/The_Minutemen_FINAL_10-30-11.pdf,OCR,Unknown,Obscured_OCR,0
COURAGEOUS-Craig-Fernandez.pdf,./sorted_output/Selectable/Not_Joinable/COURAGEOUS-Craig-Fernandez.pdf,Selectable,No,,5771
Ultra-Colin-Bannon-Film.pdf,./sorted_output/Selectable/Not_Joinable/Ultra-Colin-Bannon-Film.pdf,Selectable,No,,5361
Duck-Soup-Harry-Ruby-Bert-Kalmar-Grover-Jones-Film.pdf,./sorted_output/Selectable/Not_Joinable/Duck-Soup-Harry-Ruby-Bert-Kalmar-Grover-Jones-Film.pdf,Selectable,No,,12997
Liquor-Run-The.pdf,./sorted_output/Selectable/Not_Joinable/Liquor-Run-The.pdf,Selectable,No,,4988
Devil-s-Punchbowl-Alex-Schenker-Max-Schenker-Film.pdf,./sorted_output/Selectable/Not_Joinable/Devil-s-Punchbowl-Alex-Schenker-Max-Schenker-Film.pdf,Selectable,No,,5825
Peste-Barbara-Marshall-Film.pdf,./sorted_output/Selectable/Not_Joinable/Peste-Barbara-Marshall-Film.pdf,Selectable,No,,5102
SAVAGE-PLANET.pdf,./sorted_output/Selectable/Not_Joinable/SAVAGE-PLANET.pdf,Selectable,No,,9493
Loud-Whit-Burnham-Brayton-Film.pdf,./sorted_output/Selectable/Not_Joinable/Loud-Whit-Burnham-Brayton-Film.pdf,Selectable,No,,5475
The-Villain-Andrew-Ferguson-Film-11-1-2021.pdf,./sorted_output/Selectable/Joinable/The-Villain-Andrew-Ferguson-Film-11-1-2021.pdf,Selectable,Yes,,4907
Aftermath-Draft4-NGDavis-1.pdf,./sorted_output/Selectable/Not_Joinable/Aftermath-Draft4-NGDavis-1.pdf,Selectable,No,,4487
Boss-Baby-2017-Final-04-06-2017.pdf,./sorted_output/Selectable/Joinable/Boss-Baby-2017-Final-04-06-2017.pdf,Selectable,Yes,,4617
FLING-CHARLES-ROBERT-CARNER-DEBRA-SHARKEY.pdf,./sorted_output/Selectable/Not_Joinable/FLING-CHARLES-ROBERT-CARNER-DEBRA-SHARKEY.pdf,Selectable,No,,3895
Pride-and-Joy-2013.pdf,./sorted_output/Selectable/Joinable/Pride-and-Joy-2013.pdf,Selectable,Yes,,4963
Move-On-Ken-Kobayashi-Film.pdf,./sorted_output/Selectable/Not_Joinable/Move-On-Ken-Kobayashi-Film.pdf,Selectable,No,,4479
The-Harrowing-Matt-Leslie-Stephen-J.-Smith-Film.pdf,./sorted_output/Selectable/Not_Joinable/The-Harrowing-Matt-Leslie-Stephen-J.-Smith-Film.pdf,Selectable,No,,5275
A-WEREWOLF-9-21-11-Keith-Fox.pdf,./sorted_output/Selectable/Not_Joinable/A-WEREWOLF-9-21-11-Keith-Fox.pdf,Selectable,No,,4996
X-COUNTRY-Alex-Daltas.pdf,./sorted_output/Selectable/Not_Joinable/X-COUNTRY-Alex-Daltas.pdf,Selectable,No,,3955
Cortes-Nicholas-Kazan-Film.pdf,./sorted_output/Selectable/Not_Joinable/Cortes-Nicholas-Kazan-Film.pdf,Selectable,No,,5415
My-Murder-2012-TVM.pdf,./sorted_output/Selectable/Joinable/My-Murder-2012-TVM.pdf,Selectable,Yes,,4734
MONSTERS-OF-THE-MIDWAY-Jeff-Lowell.pdf,./sorted_output/Selectable/Not_Joinable/MONSTERS-OF-THE-MIDWAY-Jeff-Lowell.pdf,Selectable,No,,6168
The-Fire-Outside-Yumiko-Fujiwara-Film.pdf,./sorted_output/Selectable/Not_Joinable/The-Fire-Outside-Yumiko-Fujiwara-Film.pdf,Selectable,No,,7266
Ballast-Justin-Piasecki-Film.pdf,./sorted_output/Selectable/Not_Joinable/Ballast-Justin-Piasecki-Film.pdf,Selectable,No,,5071
PITCHFORK-Mark-Duplass-Jay-Duplass.pdf,./sorted_output/Selectable/Not_Joinable/PITCHFORK-Mark-Duplass-Jay-Duplass.pdf,Selectable,No,,4905
Go-Dark-Josh-Marentette-Spencer-Marentette-Film.pdf,./sorted_output/Selectable/Not_Joinable/Go-Dark-Josh-Marentette-Spencer-Marentette-Film.pdf,Selectable,No,,5194
WAR-GODS.pdf,./sorted_output/Selectable/Not_Joinable/WAR-GODS.pdf,Selectable,No,,6015
BloodyMary2013.pdf,./sorted_output/Selectable/Joinable/BloodyMary2013.pdf,Selectable,Yes,,6063
Cecil-B.-Demented-John-Waters-Film-6-1-1998.pdf,./sorted_output/Selectable/Joinable/Cecil-B.-Demented-John-Waters-Film-6-1-1998.pdf,Selectable,Yes,,9090
BLACK-RIVER-by-Ransom-Riggs.pdf,./sorted_output/Selectable/Not_Joinable/BLACK-RIVER-by-Ransom-Riggs.pdf,Selectable,No,,2897
THE-FOURTH-DAY-Alyssa-Alexandria-01-01-11.pdf,./sorted_output/Selectable/Not_Joinable/THE-FOURTH-DAY-Alyssa-Alexandria-01-01-11.pdf,Selectable,No,,5144
YOUR-NEW-BEST-FRIEND-Donohue-Eirene.pdf,./sorted_output/Selectable/Not_Joinable/YOUR-NEW-BEST-FRIEND-Donohue-Eirene.pdf,Selectable,No,,4480
IRON-GIRL-Brandon-Boyce.pdf,./sorted_output/Selectable/Not_Joinable/IRON-GIRL-Brandon-Boyce.pdf,Selectable,No,,5511
Bermuda-by-Nathan-Brookes-Bobby-Lee-Darby-12-12-2011.pdf,./sorted_output/Selectable/Joinable/Bermuda-by-Nathan-Brookes-Bobby-Lee-Darby-12-12-2011.pdf,Selectable,Yes,,4195
The-Heroes-of-Desert-Storm-1991-TVM.pdf,./sorted_output/OCR/Obscured_OCR/The-Heroes-of-Desert-Storm-1991-TVM.pdf,OCR,Unknown,Obscured_OCR,0
Strawberry-Mansion-2021.pdf,./sorted_output/Selectable/Joinable/Strawberry-Mansion-2021.pdf,Selectable,Yes,,5170
Believe-Me-Dreux-Moreland-Hannah-Mescon-Film.pdf,./sorted_output/Selectable/Not_Joinable/Believe-Me-Dreux-Moreland-Hannah-Mescon-Film.pdf,Selectable,No,,5364
Cauliflower-Daniel-Jackson-Film.pdf,./sorted_output/Selectable/Not_Joinable/Cauliflower-Daniel-Jackson-Film.pdf,Selectable,No,,3894
Marvellous-2014-TVM.pdf,./sorted_output/Selectable/Joinable/Marvellous-2014-TVM.pdf,Selectable,Yes,,5449
No-Quarter-May-2013.pdf,./sorted_output/Selectable/Joinable/No-Quarter-May-2013.pdf,Selectable,Yes,,4053
The-Girl-With-The-Red-Riding-Hood-David-Leslie-Johnson-Film-7-16-2009.pdf,./sorted_output/Selectable/Joinable/The-Girl-With-The-Red-Riding-Hood-David-Leslie-Johnson-Film-7-16-2009.pdf,Selectable,Yes,,7662
Lift-Daniel-Kunka-Film.pdf,./sorted_output/Selectable/Not_Joinable/Lift-Daniel-Kunka-Film.pdf,Selectable,No,,5274
Star-Blazers-Unproduced-Tab-Murphy-09-10-1997.pdf,./sorted_output/OCR/Obscured_OCR/Star-Blazers-Unproduced-Tab-Murphy-09-10-1997.pdf,OCR,Unknown,Obscured_OCR,0
Snakes-on-a-Plane-2006.pdf,./sorted_output/OCR/Obscured_OCR/Snakes-on-a-Plane-2006.pdf,OCR,Unknown,Obscured_OCR,0
Lost_In_Space.pdf,./sorted_output/Selectable/Not_Joinable/Lost_In_Space.pdf,Selectable,No,,6470
From-a-Little-Acorn-Grows-Laura-Kosann-Film.pdf,./sorted_output/Selectable/Not_Joinable/From-a-Little-Acorn-Grows-Laura-Kosann-Film.pdf,Selectable,No,,3090
Cruel-Intentions-Roger-Kumble-Film-2-10-1998.pdf,./sorted_output/Selectable/Joinable/Cruel-Intentions-Roger-Kumble-Film-2-10-1998.pdf,Selectable,Yes,,9287
PLAN_C_-_Stephanie_Koff_Scott_Mednick.pdf,./sorted_output/Selectable/Not_Joinable/PLAN_C_-_Stephanie_Koff_Scott_Mednick.pdf,Selectable,No,,5506
A-Nice-Indian-Boy-Eric-Randall-Film-1-5-2021.pdf,./sorted_output/Selectable/Joinable/A-Nice-Indian-Boy-Eric-Randall-Film-1-5-2021.pdf,Selectable,Yes,,4389
House-of-Gucci-Becky-Johnston-Roberto-Bentivegna-Film.pdf,./sorted_output/Selectable/Not_Joinable/House-of-Gucci-Becky-Johnston-Roberto-Bentivegna-Film.pdf,Selectable,No,,5678
Divorce-Party-Rebecca-Webb-Film-10-1-2021.pdf,./sorted_output/Selectable/Joinable/Divorce-Party-Rebecca-Webb-Film-10-1-2021.pdf,Selectable,Yes,,5422
Secret-of-the-Alcatraz-Gold-Cory-Byam-5-5-11.pdf,./sorted_output/Selectable/Not_Joinable/Secret-of-the-Alcatraz-Gold-Cory-Byam-5-5-11.pdf,Selectable,No,,4773
SEVEN-MINUTES-Jay-Martin-6-27-11.pdf,./sorted_output/Selectable/Not_Joinable/SEVEN-MINUTES-Jay-Martin-6-27-11.pdf,Selectable,No,,5623
MESSAGE_FROM_MELVIN.pdf,./sorted_output/Selectable/Not_Joinable/MESSAGE_FROM_MELVIN.pdf,Selectable,No,,6503
YOUNG-AGATHA-12-25-12-Jamie-Dawson.pdf,./sorted_output/Selectable/Not_Joinable/YOUNG-AGATHA-12-25-12-Jamie-Dawson.pdf,Selectable,No,,5571
Dish-Dogs-Ashley-Scott-Meyers-Nathan-Ives-Film-11-1-1996.pdf,./sorted_output/Selectable/Joinable/Dish-Dogs-Ashley-Scott-Meyers-Nathan-Ives-Film-11-1-1996.pdf,Selectable,Yes,,5693
near-dark-1987.pdf,./sorted_output/Selectable/Joinable/near-dark-1987.pdf,Selectable,Yes,,4720
